Selected,Pass_Criteria,Filename,Disc#,Grain#,ED,ED_Err,N.Signal,BG.signal,MCarlo_Cycles,Test_Signal,BG.T_Signal,TD_Err,Test_Dose,Test_Signal_Change,Residual_Signal,RR1,RR_Err1,RR2,RR_Err2,RR3,RR_Err3,RR4,RR_Err4,RR5,RR_Err5,Recup1,Recup_Err1,Recup2,Recup_Err2,Recup3,Recup_Err3,Recup4,Recup_Err4,Recup5,Recup_Err5,Sig1,Sig2,BG1,BG2,Ln/Tn,Ln/Tn_err,Fit,Options,R_Chi_Sq,Param1,Error1,Param2,Error2,Param3,Error3,Param4,Error4,Param5,Error5,Param6,Error6,Param7,Error7,Dose_Rate,DR_Error,ED_in_Gy,ROI X1,ROI Y1,ROI X2,ROI Y2,UseLxTx01,Dose01,LSig01,LBG01,TSig01,TBG01,LxTx01,Unc01,UseLxTx02,Dose02,LSig02,LBG02,TSig02,TBG02,LxTx02,Unc02,UseLxTx03,Dose03,LSig03,LBG03,TSig03,TBG03,LxTx03,Unc03,UseLxTx04,Dose04,LSig04,LBG04,TSig04,TBG04,LxTx04,Unc04,UseLxTx05,Dose05,LSig05,LBG05,TSig05,TBG05,LxTx05,Unc05,UseLxTx06,Dose06,LSig06,LBG06,TSig06,TBG06,LxTx06,Unc06,UseLxTx07,Dose07,LSig07,LBG07,TSig07,TBG07,LxTx07,Unc07,UseLxTx08,Dose08,LSig08,LBG08,TSig08,TBG08,LxTx08,Unc08,UseLxTx09,Dose09,LSig09,LBG09,TSig09,TBG09,LxTx09,Unc09,UseLxTx10,Dose10,LSig10,LBG10,TSig10,TBG10,LxTx10,Unc10,UseLxTx11,Dose11,LSig11,LBG11,TSig11,TBG11,LxTx11,Unc11,UseLxTx12,Dose12,LSig12,LBG12,TSig12,TBG12,LxTx12,Unc12,UseLxTx13,Dose13,LSig13,LBG13,TSig13,TBG13,LxTx13,Unc13,UseLxTx14,Dose14,LSig14,LBG14,TSig14,TBG14,LxTx14,Unc14,UseLxTx15,Dose15,LSig15,LBG15,TSig15,TBG15,LxTx15,Unc15
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,72,871.151001,244.8586731,966,154.5,0,184,74.30000305,14.11399746,50,1.222826123,105,0.80219084,0.148898825,0.909912109,0.184676424,0.74667716,0.142772451,1.1342839,0.213761717,0,0,4.424129963,1.784965396,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,7.397447586,1.11731708,4,18,0.987532973,11.7471962,1.201269865,902.7747803,168.0847321,25.7184124,10.52897453,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,932,147.75,207,81.75,6.263578415,0.887249708,TRUE,1000,1599,242.25,275,114.75,8.468789101,1.080815315,TRUE,2000,2610,464.25,385,156,9.369869232,1.003284693,TRUE,4000,3946,771.75,490,244.5,12.92953205,1.466899991,TRUE,0,105,69,170,60,0.327272713,0.1224401,TRUE,500,993,175.5,243,80.25,5.024585247,0.602691889,TRUE,500,923,183.75,228,98.25,5.699306011,0.828415394,TRUE,500,869,181.5,225,78,4.676870823,0.60068351,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,74,136.1628418,32.11630249,331,110.3000031,0,154,57,14.46057701,50,1.590909123,84,1.338363647,0.295122862,1.049876451,0.214124754,1.030412674,0.204218462,0.784447789,0.162194237,0,0,7.561474323,3.926445484,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.275257587,0.398363322,4,18,0.428681761,21.92876816,2.332609892,1338.833984,228.5441589,10.49736309,5.361113071,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,820,144,173,68.25,6.456542492,0.994712651,TRUE,1000,1850,243.75,243,105.75,11.70699692,1.620585322,TRUE,2000,3932,452.25,344,149.25,17.87211037,2.086616755,TRUE,4000,7460,801,568,243,20.48923111,1.892870426,TRUE,0,84,60,213,73.5,0.172043011,0.084105358,TRUE,500,1198,191.25,223,106.5,8.641201973,1.36326921,TRUE,500,1144,195,230,90,6.778571606,0.905928254,TRUE,500,1224,192.75,245,90,6.65290308,0.829463124,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,75,12.50807095,9.052330971,1189,161.3000031,0,1240,138.8000031,3.329274416,50,1.565322638,1227,0.96381712,0.062586561,0.977132022,0.063384168,0.957917511,0.062218834,1.013814807,0.065693222,0,0,86.33157349,7.27377367,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,0.933254659,0.055985298,4,18,0.713281691,8.792630196,0.296455443,776.6261597,54.45361328,74.63799286,6.221590996,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,8280,423.75,1867,198,4.707129955,0.216367111,TRUE,1000,15010,762,2407,333,6.86981678,0.302926272,TRUE,2000,26741,1425.75,3750,493.5,7.773744583,0.318809867,TRUE,4000,42403,2394,5139,695.25,9.003533363,0.356097311,TRUE,0,1227,188.25,1485,195.75,0.805693448,0.047665514,TRUE,500,8562,520.5,2044,271.5,4.536812305,0.208093092,TRUE,500,8589,512.25,1999,243,4.599487305,0.210521027,TRUE,500,8253,498.75,1941,221.25,4.509042263,0.206921771,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,77,423.2967834,105.4433746,521,102.8000031,0,153,71.30000305,17.5878067,50,1.588235259,101,0.892204106,0.188548803,0.931900144,0.206417814,0.710531533,0.146269232,1.044492126,0.195023611,0,0,6.248325348,2.447512388,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,5.118727207,0.965839326,4,18,1.456272364,19.5842495,2.263717175,1480.410522,270.9607849,25.13202095,9.08740139,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,917,145.5,201,99,7.563725471,1.297573209,TRUE,1000,1877,214.5,296,100.5,8.503836632,0.919988751,TRUE,2000,3880,451.5,430,186.75,14.09745121,1.495108366,TRUE,4000,7397,738.75,622,273.75,19.12176895,1.737161875,TRUE,0,101,62.25,202,81,0.319834709,0.109788321,TRUE,500,1193,147,242,87,6.74838686,0.832815111,TRUE,500,1135,178.5,237,101.25,7.048636913,0.9876405,TRUE,500,1073,158.25,243,72.75,5.374265671,0.61152786,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,82,475.9261475,55.93122864,1883,143.3000031,0,349,94.5,8.051415443,50,0.891117454,135,0.964308798,0.129608408,1.212466836,0.178340733,1.069132686,0.154819861,1.257342935,0.17941758,0,0,3.786685705,0.990273178,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,6.835756302,0.626141787,4,18,0.645187795,25.60361862,2.19797802,1583.840454,209.485199,16.12819481,4.208917618,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1625,138.75,295,79.5,6.896519661,0.678141594,TRUE,1000,3229,246,356,117.75,12.52309036,1.218352795,TRUE,2000,6836,490.5,571,208.5,17.5048275,1.460811734,TRUE,4000,15019,834.75,846,254.25,23.97194481,1.569917679,TRUE,0,135,74.25,320,85.5,0.258848608,0.0634045,TRUE,500,1853,165.75,346,92.25,6.650374413,0.609366536,TRUE,500,1767,151.5,296,102.75,8.361801147,0.914700031,TRUE,500,1669,156,311,105.75,7.373294353,0.783813357,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,83,89.25977325,30.8783226,210,114,0,160,69,15.99080467,50,1.549999952,83,1.249126911,0.224386528,1.480464697,0.274222404,1.329492807,0.237282559,1.185199618,0.203526631,0,0,8.836510658,9.728801727,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.054945111,0.255994081,4,18,1.198555589,7.482312202,0.659520507,641.5174561,113.3705139,8.230959892,8.879508972,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,615,157.5,202,66.75,3.383875847,0.460808814,TRUE,1000,1101,239.25,256,95.25,5.362165451,0.670919776,TRUE,2000,1922,433.5,363,162.75,7.435065269,0.891200244,TRUE,4000,2619,699,458,203.25,7.538280487,0.808850884,TRUE,0,83,72,208,90,0.093220338,0.100109592,TRUE,500,924,169.5,270,91.5,4.226890564,0.495182067,TRUE,500,939,165,240,85.5,5.009708881,0.629007518,TRUE,500,942,167.25,248,75.75,4.498838425,0.519012451,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,84,221.1306305,24.50809479,1971,117.8000031,0,615,87.80000305,4.949374676,50,1.684552789,387,0.840791047,0.070285447,0.88353467,0.074373975,0.82523495,0.069992356,1.050837398,0.079880275,0,0,9.741188049,1.184284091,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.515174627,0.230485678,4,18,1.884748936,17.86265755,0.817604125,1107.074585,84.20541382,21.45474625,2.464786053,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,4308,210.75,652,120.75,7.713102341,0.496747702,TRUE,1000,9172,385.5,953,179.25,11.35646915,0.641335011,TRUE,2000,18516,719.25,1526,249.75,13.94507122,0.677757323,TRUE,4000,34908,1227.75,2276,410.25,18.05231285,0.81212467,TRUE,0,387,132,876,131.25,0.342419773,0.035056151,TRUE,500,6247,324.75,1061,147.75,6.485107422,0.345618457,TRUE,500,6125,274.5,1001,142.5,6.81479311,0.369393051,TRUE,500,5753,300,1036,179.25,6.365121841,0.351285279,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,86,233.3738098,73.02209473,367,105,0,140,55.5,15.94891357,50,1.285714269,108,1.346282125,0.306572616,1.478608727,0.358278155,1.799620628,0.491873354,1.098290324,0.264749974,0,0,12.12945461,4.847683907,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.10059166,0.564788163,4,18,1.50532496,13.26433086,1.429620504,985.5529785,209.4625702,28.9779377,11.42621326,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,575,119.25,155,59.25,4.761755466,0.771200359,TRUE,1000,1201,198,232,99,7.541353226,1.06395793,TRUE,2000,2431,420.75,354,167.25,10.76700592,1.348467231,TRUE,4000,4563,711,531,255,13.95652199,1.468740344,TRUE,0,108,69,169,65.25,0.376084864,0.133787602,TRUE,500,905,183.75,210,97.5,6.410666466,1.026214361,TRUE,500,825,168.75,184,90.75,7.040772915,1.268958688,TRUE,500,798,149.25,180,104.25,8.569353104,1.886698723,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,91,28.68673897,11.27597904,435,90.80000305,0,527,66.80000305,5.220101357,50,2.142314911,394,0.952034593,0.072769143,0.979186535,0.075358592,1.034332752,0.080532908,1.028519869,0.073156044,0,0,36.85460281,4.806204319,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,0.747935653,0.067817025,4,18,0.959658444,21.26688957,0.990808964,1262.751343,92.50366974,16.53112221,1.709774613,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,5180,208.5,781,105.75,7.363003731,0.426360279,TRUE,1000,12179,435.75,1233,181.5,11.168046,0.567154467,TRUE,2000,27642,919.5,1954,303,16.18564415,0.739933372,TRUE,4000,56666,1689.75,3119,519,21.14469147,0.894133031,TRUE,0,394,117.75,1125,123,0.275648713,0.025836498,TRUE,500,8251,339,1287,158.25,7.00983429,0.349740386,TRUE,500,7972,358.5,1203,147,7.20975399,0.365487427,TRUE,500,7747,331.5,1129,155.25,7.615795612,0.396392286,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,13,96,166.7835541,25.31765747,707,109.5,0,299,73.5,8.345104218,50,2.933110476,248,0.945712805,0.098378308,1.024435759,0.108336188,0.959466994,0.100657552,1.083242059,0.088837191,0,0,8.88877964,1.5180161,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.649667501,0.270531833,4,18,1.185364723,16.6857872,0.800848663,1051.456543,86.11160278,15.03298759,2.228358269,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,2004,156,362,89.25,6.776677608,0.592312217,TRUE,1000,4165,316.5,563,154.5,9.421052933,0.705980122,TRUE,2000,14418,633,1287,256.5,13.37700176,0.697847784,TRUE,4000,27320,1203,1936,415.5,17.17658615,0.817209482,TRUE,0,248,102.75,714,97.5,0.235523105,0.032242559,TRUE,500,5342,297,944,156.75,6.408790588,0.361501724,TRUE,500,5066,291.75,852,164.25,6.942271233,0.413280874,TRUE,500,5003,285.75,877,151.5,6.501998425,0.377257764,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,8,334.7277527,47.98260498,1790,317.2999878,0,587,207.8000031,7.187572479,50,5.166950703,2608,0.978555143,0.083865039,-1,-1,-1,-1,-1,-1,0,0,18.56449318,2.261474609,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.883702517,0.332984596,4,18,0.738967419,8.569083214,0.300395101,649.3327026,64.13085938,57.28865051,7.141421318,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,4178,639,1086,394.5,5.11785984,0.343764812,TRUE,1000,10141,1457.25,2105,798,6.643993855,0.362788439,TRUE,2000,23425,3357,4113,1573.5,7.902342796,0.365151286,TRUE,4000,47847,6587.25,7656,3001.5,8.86447525,0.369586825,TRUE,0,2608,1649.25,2646,1316.25,0.720989704,0.062390652,TRUE,500,10503,2040.75,3033,1343.25,5.008108139,0.266572118,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,9,163.0994415,28.41789246,486,123,0,205,63.79999924,11.26151371,50,1.907317042,97,0.8655321,0.128808677,-1,-1,-1,-1,-1,-1,0,0,2.09795022,2.206245184,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.570821524,0.347969323,4,18,0.575859249,21.55182266,1.769871473,1309.369995,188.2297363,3.218343496,3.455853224,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1266,156,218,67.5,7.375415325,0.879877031,TRUE,1000,2794,306.75,307,107.25,12.45468235,1.332991481,TRUE,2000,6004,708.75,484,180,17.41842079,1.575482726,TRUE,4000,12131,1268.25,845,306.75,20.18338776,1.437486768,TRUE,0,97,84.75,311,84.75,0.053934559,0.056246862,TRUE,500,2052,255,391,109.5,6.383658886,0.567940831,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,16,103.2456741,15.23410034,1593,170.3000031,0,902,74.30000305,3.738931179,50,2.372505426,601,0.973032176,0.064873286,-1,-1,-1,-1,-1,-1,0,0,13.69643784,1.430024266,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.718859434,0.101661339,4,18,1.262576222,17.19483757,0.730114162,1128.372559,85.93097687,15.59455013,1.542686343,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,8059,376.5,1315,146.25,6.573543072,0.324338049,TRUE,1000,16954,805.5,1900,271.5,9.916180611,0.455556422,TRUE,2000,35460,1599,2975,480,13.57154274,0.57861805,TRUE,4000,67428,2945.25,4508,801.75,17.39860153,0.704314172,TRUE,0,601,223.5,1803,199.5,0.235422507,0.020255972,TRUE,500,12606,640.5,2140,269.25,6.396268845,0.286809027,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,18,174.0057831,61.34805298,343,136.5,0,148,57.79999924,15.33584404,50,2.040540457,120,1.072253227,0.184914425,-1,-1,-1,-1,-1,-1,0,0,10.81991291,4.296573639,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.289356947,0.429602355,4,18,2.226290464,16.68940926,1.797439456,1315.560059,258.2355957,20.09407997,7.51793766,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,920,188.25,209,75.75,5.493243217,0.741408527,TRUE,1000,1982,327,283,115.5,9.880597115,1.219666719,TRUE,2000,4105,671.25,490,181.5,11.13030815,1.009104133,TRUE,4000,8222,1251.75,699,313.5,18.08093452,1.589096546,TRUE,0,120,79.5,249,85.5,0.247706428,0.086688094,TRUE,500,1447,251.25,302,99,5.890147686,0.632312715,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,22,120.7136612,41.79371643,293,102.8000031,0,151,58.5,15.09163666,50,1.741721869,75,0.711011231,0.139228478,-1,-1,-1,-1,-1,-1,0,0,5.602881908,4.284116268,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.05621624,0.380573779,4,18,1.770457745,10.58981514,0.915253758,589.4863892,129.9351959,6.487530708,4.982890129,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,923,111.75,173,72,8.031682968,1.270752907,TRUE,1000,1597,262.5,248,95.25,8.739357948,1.104016423,TRUE,2000,2685,507,377,141,9.228813171,0.948539019,TRUE,4000,3908,915.75,486,243,12.31358051,1.408281565,TRUE,0,75,60,209,78.75,0.115207374,0.085471027,TRUE,500,1200,199.5,263,87.75,5.710616589,0.658870876,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,23,300.2657471,93.22138977,417,126,0,138,68.30000305,19.7358799,50,1.644927502,103,1.328012109,0.260521621,-1,-1,-1,-1,-1,-1,0,0,12.06368065,4.06032896,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,4.175035954,0.89778626,4,18,1.318807125,31.62134552,6.308316231,2388.675781,687.3444824,37.88539886,11.57663059,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,909,145.5,196,58.5,5.552727222,0.695403695,TRUE,1000,1744,299.25,200,99,14.3039608,2.439140081,TRUE,2000,3634,579,329,165,18.62804794,2.535006762,TRUE,4000,7281,972,489,239.25,25.26631927,2.787615299,TRUE,0,103,48,182,72.75,0.503663003,0.130410492,TRUE,500,1138,227.25,227,103.5,7.374089241,1.113466144,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,28,140.0604553,27.60802841,433,151.5,0,181,54,11.71879959,50,1.491712689,119,1.022718191,0.180057675,-1,-1,-1,-1,-1,-1,0,0,17.08781815,5.071932316,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.21653533,0.3278763,4,18,0.119896218,16.80053139,1.405392885,1181.201416,198.604599,27.0619812,7.877602577,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1018,181.5,218,81.75,6.141703606,0.823041499,TRUE,1000,2118,319.5,296,102,9.270618439,1.010298133,TRUE,2000,4492,642.75,430,150.75,13.78653336,1.27499485,TRUE,4000,9043,1173,756,274.5,16.34475517,1.218648314,TRUE,0,119,62.25,236,86.25,0.378757536,0.097465411,TRUE,500,1314,192.75,270,91.5,6.281232357,0.717218816,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
